,time,temperature_2m,relativehumidity_2m,precipitation,weathercode,cloudcover,windspeed_10m,winddirection_10m
2213,2022-04-03T05:00,35.2,13.0,0.0,0.0,0.0,6.0,335.0
2214,2022-04-03T06:00,36.5,13.0,0.0,0.0,4.0,5.2,348.0
2215,2022-04-03T07:00,36.9,14.0,0.0,0.0,2.0,3.3,347.0
2216,2022-04-03T08:00,37.4,14.0,0.0,0.0,1.0,1.9,338.0
2217,2022-04-03T09:00,37.7,13.0,0.0,0.0,4.0,0.4,360.0
2218,2022-04-03T10:00,37.7,13.0,0.0,0.0,2.0,1.5,166.0
2219,2022-04-03T11:00,37.3,12.0,0.0,0.0,1.0,2.7,157.0
2220,2022-04-03T12:00,36.7,12.0,0.0,0.0,7.0,4.0,153.0
2221,2022-04-03T13:00,35.1,14.0,0.0,0.0,5.0,3.7,169.0
2222,2022-04-03T14:00,32.4,20.0,0.0,0.0,1.0,4.3,156.0
2223,2022-04-03T15:00,29.9,22.0,0.0,0.0,1.0,6.6,135.0
2224,2022-04-03T16:00,27.9,25.0,0.0,0.0,0.0,8.0,117.0
2225,2022-04-03T17:00,26.5,27.0,0.0,0.0,0.0,8.2,105.0
2226,2022-04-03T18:00,25.1,29.0,0.0,0.0,0.0,6.9,99.0
2227,2022-04-03T19:00,24.5,32.0,0.0,0.0,1.0,6.2,100.0
2228,2022-04-03T20:00,23.5,34.0,0.0,0.0,3.0,5.5,101.0
2229,2022-04-03T21:00,22.9,34.0,0.0,0.0,0.0,6.0,107.0
2230,2022-04-03T22:00,22.5,35.0,0.0,0.0,1.0,5.8,120.0
2231,2022-04-03T23:00,22.2,34.0,0.0,0.0,1.0,6.4,128.0
2232,2022-04-04T00:00,21.9,34.0,0.0,0.0,1.0,6.6,131.0
2233,2022-04-04T01:00,21.7,39.0,0.0,0.0,1.0,6.6,131.0
2234,2022-04-04T02:00,24.7,46.0,0.0,0.0,0.0,7.7,127.0
2235,2022-04-04T03:00,31.6,19.0,0.0,0.0,1.0,4.6,129.0
2236,2022-04-04T04:00,34.5,13.0,0.0,0.0,0.0,3.5,114.0
2237,2022-04-04T05:00,36.0,12.0,0.0,0.0,0.0,1.3,214.0
2238,2022-04-04T06:00,37.0,11.0,0.0,0.0,1.0,4.3,222.0
2239,2022-04-04T07:00,37.8,11.0,0.0,0.0,0.0,6.4,218.0
2240,2022-04-04T08:00,38.3,11.0,0.0,0.0,0.0,7.9,210.0
2241,2022-04-04T09:00,38.5,11.0,0.0,0.0,0.0,8.7,204.0
2242,2022-04-04T10:00,38.4,10.0,0.0,0.0,0.0,8.8,189.0
2243,2022-04-04T11:00,37.9,10.0,0.0,0.0,0.0,9.4,184.0
2244,2022-04-04T12:00,37.1,10.0,0.0,0.0,0.0,9.0,175.0
2245,2022-04-04T13:00,35.0,12.0,0.0,0.0,0.0,7.7,169.0
2246,2022-04-04T14:00,32.9,13.0,0.0,0.0,0.0,7.7,143.0
2247,2022-04-04T15:00,31.1,15.0,0.0,0.0,0.0,8.1,111.0
2248,2022-04-04T16:00,29.1,18.0,0.0,0.0,0.0,8.3,88.0
2249,2022-04-04T17:00,27.0,22.0,0.0,0.0,0.0,7.9,74.0
2250,2022-04-04T18:00,25.6,24.0,0.0,0.0,0.0,4.8,77.0
2251,2022-04-04T19:00,25.8,22.0,0.0,0.0,0.0,3.3,77.0
2252,2022-04-04T20:00,24.5,24.0,0.0,0.0,0.0,3.6,96.0
2253,2022-04-04T21:00,23.1,26.0,0.0,0.0,0.0,4.9,107.0
2254,2022-04-04T22:00,22.1,28.0,0.0,0.0,0.0,6.7,106.0
2255,2022-04-04T23:00,21.7,28.0,0.0,0.0,0.0,7.0,102.0
2256,2022-04-05T00:00,21.3,29.0,0.0,0.0,0.0,7.6,95.0
2257,2022-04-05T01:00,21.1,36.0,0.0,0.0,0.0,7.2,84.0
2258,2022-04-05T02:00,24.3,43.0,0.0,0.0,0.0,7.9,66.0
2259,2022-04-05T03:00,30.6,16.0,0.0,0.0,0.0,6.1,28.0
2260,2022-04-05T04:00,33.4,13.0,0.0,0.0,0.0,7.6,5.0
2261,2022-04-05T05:00,35.3,11.0,0.0,0.0,0.0,8.4,7.0
2262,2022-04-05T06:00,36.5,10.0,0.0,0.0,0.0,6.9,6.0
2263,2022-04-05T07:00,37.4,9.0,0.0,0.0,0.0,3.6,360.0
2264,2022-04-05T08:00,38.0,9.0,0.0,0.0,0.0,1.3,34.0
2265,2022-04-05T09:00,38.2,8.0,0.0,0.0,0.0,1.1,108.0
2266,2022-04-05T10:00,38.1,8.0,0.0,0.0,1.0,2.3,108.0
2267,2022-04-05T11:00,37.7,8.0,0.0,0.0,0.0,2.9,97.0
2268,2022-04-05T12:00,37.0,8.0,0.0,0.0,0.0,3.6,96.0
2269,2022-04-05T13:00,35.2,10.0,0.0,0.0,0.0,3.3,96.0
2270,2022-04-05T14:00,32.2,13.0,0.0,0.0,0.0,4.0,85.0
2271,2022-04-05T15:00,29.7,15.0,0.0,0.0,0.0,6.8,93.0
2272,2022-04-05T16:00,27.9,16.0,0.0,0.0,0.0,6.8,90.0
2273,2022-04-05T17:00,26.6,18.0,0.0,0.0,1.0,7.6,85.0
2274,2022-04-05T18:00,25.3,20.0,0.0,0.0,0.0,7.3,81.0
2275,2022-04-05T19:00,24.4,25.0,0.0,0.0,1.0,5.9,79.0
2276,2022-04-05T20:00,23.9,25.0,0.0,0.0,0.0,4.7,81.0
2277,2022-04-05T21:00,23.8,25.0,0.0,0.0,2.0,5.1,82.0
2278,2022-04-05T22:00,23.5,26.0,0.0,0.0,2.0,4.4,99.0
2279,2022-04-05T23:00,23.3,26.0,0.0,0.0,3.0,3.8,73.0
2280,2022-04-06T00:00,23.4,26.0,0.0,0.0,1.0,4.1,52.0
2281,2022-04-06T01:00,24.0,30.0,0.0,0.0,1.0,3.6,37.0
2282,2022-04-06T02:00,27.0,24.0,0.0,0.0,1.0,2.9,360.0
2283,2022-04-06T03:00,30.4,25.0,0.0,0.0,1.0,5.0,291.0
2284,2022-04-06T04:00,32.6,24.0,0.0,0.0,0.0,6.5,270.0
2285,2022-04-06T05:00,34.5,21.0,0.0,0.0,5.0,6.5,267.0
2286,2022-04-06T06:00,36.0,18.0,0.0,0.0,14.0,6.8,267.0
2287,2022-04-06T07:00,36.7,18.0,0.0,0.0,17.0,6.2,263.0
2288,2022-04-06T08:00,37.3,16.0,0.0,0.0,13.0,5.5,259.0
2289,2022-04-06T09:00,37.6,14.0,0.0,1.0,22.0,4.5,256.0
2290,2022-04-06T10:00,37.7,14.0,0.0,1.0,35.0,5.2,258.0
2291,2022-04-06T11:00,37.3,13.0,0.0,1.0,38.0,5.6,255.0
2292,2022-04-06T12:00,36.6,13.0,0.0,1.0,36.0,5.8,266.0
2293,2022-04-06T13:00,34.9,15.0,0.0,1.0,37.0,5.4,278.0
2294,2022-04-06T14:00,32.8,20.0,0.0,1.0,34.0,5.4,290.0
2295,2022-04-06T15:00,31.8,21.0,0.0,0.0,18.0,6.1,315.0
2296,2022-04-06T16:00,31.0,21.0,0.0,0.0,1.0,7.3,327.0
2297,2022-04-06T17:00,30.3,22.0,0.0,0.0,1.0,5.4,312.0
2298,2022-04-06T18:00,28.8,25.0,0.0,0.0,2.0,5.0,240.0
2299,2022-04-06T19:00,26.7,38.0,0.0,0.0,1.0,8.2,209.0
2300,2022-04-06T20:00,25.5,41.0,0.0,0.0,15.0,9.1,198.0
2301,2022-04-06T21:00,25.0,42.0,0.0,1.0,23.0,9.2,191.0
2302,2022-04-06T22:00,24.6,43.0,0.0,0.0,20.0,9.0,178.0
2303,2022-04-06T23:00,24.3,46.0,0.0,1.0,20.0,7.8,167.0
2304,2022-04-07T00:00,25.6,43.0,0.0,0.0,16.0,5.4,176.0
2305,2022-04-07T01:00,27.0,40.0,0.0,0.0,4.0,4.8,283.0
2306,2022-04-07T02:00,26.9,48.0,0.0,0.0,2.0,6.7,286.0
2307,2022-04-07T03:00,30.4,35.0,0.0,0.0,0.0,10.4,268.0
2308,2022-04-07T04:00,32.4,31.0,0.0,0.0,1.0,11.1,257.0
2309,2022-04-07T05:00,34.3,26.0,0.0,0.0,6.0,10.3,258.0
2310,2022-04-07T06:00,35.5,23.0,0.0,1.0,25.0,8.7,265.0
2311,2022-04-07T07:00,36.0,21.0,0.0,1.0,30.0,6.8,270.0
2312,2022-04-07T08:00,36.6,19.0,0.0,1.0,32.0,5.0,270.0
2313,2022-04-07T09:00,36.5,19.0,0.0,1.0,28.0,4.4,261.0
2314,2022-04-07T10:00,36.4,19.0,0.0,1.0,38.0,6.1,267.0
2315,2022-04-07T11:00,35.8,19.0,0.0,1.0,43.0,10.8,268.0
2316,2022-04-07T12:00,34.6,22.0,0.0,1.0,22.0,13.3,270.0
2317,2022-04-07T13:00,32.7,27.0,0.0,1.0,22.0,11.2,274.0
2318,2022-04-07T14:00,31.0,31.0,0.0,1.0,32.0,9.7,274.0
2319,2022-04-07T15:00,30.1,32.0,0.0,1.0,37.0,7.2,270.0
2320,2022-04-07T16:00,29.0,35.0,0.0,1.0,38.0,6.6,257.0
2321,2022-04-07T17:00,28.1,39.0,0.0,1.0,32.0,6.6,221.0
2322,2022-04-07T18:00,26.8,41.0,0.0,1.0,26.0,6.6,189.0
2323,2022-04-07T19:00,26.7,43.0,0.0,0.0,10.0,6.6,171.0
2324,2022-04-07T20:00,26.3,44.0,0.0,0.0,7.0,7.2,162.0
2325,2022-04-07T21:00,25.7,46.0,0.0,0.0,5.0,7.8,167.0
2326,2022-04-07T22:00,25.2,48.0,0.0,0.0,1.0,7.7,169.0
2327,2022-04-07T23:00,24.8,49.0,0.0,0.0,1.0,7.6,177.0
2328,2022-04-08T00:00,24.3,51.0,0.0,0.0,1.0,7.2,183.0
2329,2022-04-08T01:00,24.1,58.0,0.0,0.0,2.0,7.3,189.0
2330,2022-04-08T02:00,27.3,47.0,0.0,0.0,0.0,7.1,204.0
2331,2022-04-08T03:00,30.7,36.0,0.0,0.0,0.0,10.9,224.0
2332,2022-04-08T04:00,32.6,31.0,0.0,0.0,0.0,13.3,232.0
2333,2022-04-08T05:00,34.3,27.0,0.0,0.0,9.0,12.2,236.0
2334,2022-04-08T06:00,35.4,23.0,0.0,1.0,25.0,10.6,246.0
2335,2022-04-08T07:00,35.4,23.0,0.0,1.0,28.0,8.2,241.0
2336,2022-04-08T08:00,36.2,20.0,0.0,1.0,28.0,6.7,234.0
2337,2022-04-08T09:00,36.1,19.0,0.0,1.0,25.0,6.4,232.0
2338,2022-04-08T10:00,36.6,17.0,0.0,0.0,19.0,6.5,236.0
2339,2022-04-08T11:00,36.6,17.0,0.0,0.0,19.0,6.8,245.0
2340,2022-04-08T12:00,35.8,17.0,0.0,1.0,25.0,6.8,252.0
2341,2022-04-08T13:00,34.1,20.0,0.0,1.0,31.0,6.5,264.0
2342,2022-04-08T14:00,32.5,23.0,0.0,1.0,38.0,6.9,264.0
2343,2022-04-08T15:00,31.1,27.0,0.0,1.0,39.0,7.2,264.0
2344,2022-04-08T16:00,29.9,31.0,0.0,1.0,41.0,6.9,261.0
2345,2022-04-08T17:00,28.7,35.0,0.0,1.0,38.0,7.8,257.0
2346,2022-04-08T18:00,27.7,39.0,0.0,1.0,41.0,7.2,252.0
2347,2022-04-08T19:00,27.3,43.0,0.0,1.0,40.0,6.8,245.0
2348,2022-04-08T20:00,26.7,45.0,0.0,1.0,29.0,7.2,233.0
2349,2022-04-08T21:00,26.1,47.0,0.0,0.0,11.0,7.9,227.0
2350,2022-04-08T22:00,25.1,50.0,0.0,0.0,2.0,7.9,219.0
2351,2022-04-08T23:00,24.5,52.0,0.0,0.0,0.0,8.0,216.0
2352,2022-04-09T00:00,23.9,53.0,0.0,0.0,1.0,8.4,211.0
2353,2022-04-09T01:00,23.6,58.0,0.0,0.0,2.0,7.9,210.0
2354,2022-04-09T02:00,27.0,45.0,0.0,0.0,1.0,9.4,223.0
2355,2022-04-09T03:00,30.1,36.0,0.0,0.0,1.0,13.0,231.0
2356,2022-04-09T04:00,32.3,31.0,0.0,0.0,0.0,14.2,234.0
2357,2022-04-09T05:00,34.4,26.0,0.0,0.0,4.0,14.2,234.0
2358,2022-04-09T06:00,35.9,21.0,0.0,1.0,32.0,11.5,226.0
2359,2022-04-09T07:00,36.8,17.0,0.0,0.0,18.0,8.1,212.0
2360,2022-04-09T08:00,37.7,14.0,0.0,0.0,18.0,5.9,194.0
2361,2022-04-09T09:00,38.3,13.0,0.0,1.0,23.0,5.4,172.0
2362,2022-04-09T10:00,38.3,12.0,0.0,1.0,35.0,2.9,180.0
2363,2022-04-09T11:00,38.1,11.0,0.0,1.0,26.0,3.5,156.0
2364,2022-04-09T12:00,37.3,11.0,0.0,1.0,29.0,3.0,166.0
2365,2022-04-09T13:00,35.3,13.0,0.0,1.0,29.0,4.0,207.0
2366,2022-04-09T14:00,32.6,17.0,0.0,1.0,28.0,4.4,215.0
2367,2022-04-09T15:00,30.4,22.0,0.0,0.0,14.0,5.1,262.0
2368,2022-04-09T16:00,30.9,18.0,0.0,0.0,10.0,8.5,298.0
2369,2022-04-09T17:00,28.5,23.0,0.0,0.0,9.0,8.6,292.0
2370,2022-04-09T18:00,26.4,29.0,0.0,0.0,3.0,8.0,280.0
2371,2022-04-09T19:00,25.5,44.0,0.0,0.0,7.0,7.7,259.0
2372,2022-04-09T20:00,25.0,46.0,0.0,0.0,11.0,8.4,245.0
2373,2022-04-09T21:00,24.8,46.0,0.0,0.0,6.0,8.7,228.0
2374,2022-04-09T22:00,24.6,46.0,0.0,0.0,3.0,9.1,214.0
2375,2022-04-09T23:00,24.3,47.0,0.0,0.0,6.0,9.1,214.0
2376,2022-04-10T00:00,24.3,48.0,0.0,0.0,18.0,8.9,220.0
2377,2022-04-10T01:00,24.1,53.0,0.0,1.0,22.0,7.9,223.0
2378,2022-04-10T02:00,27.0,45.0,0.0,0.0,10.0,9.2,231.0
2379,2022-04-10T03:00,30.0,38.0,0.0,0.0,4.0,11.5,231.0
2380,2022-04-10T04:00,32.5,32.0,0.0,0.0,18.0,11.7,223.0
2381,2022-04-10T05:00,34.7,26.0,0.0,0.0,13.0,10.1,215.0
2382,2022-04-10T06:00,36.4,21.0,0.0,1.0,23.0,7.1,210.0
2383,2022-04-10T07:00,37.1,17.0,0.0,1.0,20.0,4.5,209.0
2384,2022-04-10T08:00,37.8,15.0,0.0,1.0,22.0,3.3,193.0
2385,2022-04-10T09:00,38.2,13.0,0.0,0.0,16.0,3.6,174.0
2386,2022-04-10T10:00,38.3,12.0,0.0,1.0,26.0,2.6,164.0
2387,2022-04-10T11:00,38.0,12.0,0.0,1.0,40.0,3.7,169.0
2388,2022-04-10T12:00,37.2,12.0,0.0,1.0,29.0,4.3,185.0
2389,2022-04-10T13:00,35.3,14.0,0.0,1.0,27.0,6.1,208.0
2390,2022-04-10T14:00,33.3,17.0,0.0,0.0,10.0,6.6,209.0
2391,2022-04-10T15:00,31.3,20.0,0.0,0.0,3.0,8.7,222.0
2392,2022-04-10T16:00,29.7,23.0,0.0,0.0,3.0,8.8,235.0
2393,2022-04-10T17:00,28.5,27.0,0.0,0.0,6.0,10.0,249.0
2394,2022-04-10T18:00,27.7,31.0,0.0,0.0,7.0,9.1,252.0
2395,2022-04-10T19:00,27.0,33.0,0.0,0.0,7.0,8.6,248.0
2396,2022-04-10T20:00,26.4,35.0,0.0,0.0,11.0,8.8,235.0
2397,2022-04-10T21:00,25.8,37.0,0.0,0.0,11.0,8.5,208.0
2398,2022-04-10T22:00,24.9,38.0,0.0,0.0,18.0,7.6,199.0
2399,2022-04-10T23:00,24.2,39.0,0.0,1.0,32.0,6.7,196.0
2400,2022-04-11T00:00,23.8,39.0,0.0,1.0,36.0,5.4,200.0
2401,2022-04-11T01:00,23.1,47.0,0.0,1.0,37.0,4.2,200.0
2402,2022-04-11T02:00,26.5,38.0,0.0,1.0,37.0,2.7,203.0
2403,2022-04-11T03:00,31.4,24.0,0.0,1.0,23.0,4.1,225.0
2404,2022-04-11T04:00,34.4,19.0,0.0,0.0,17.0,3.1,216.0
2405,2022-04-11T05:00,36.5,15.0,0.0,1.0,28.0,1.3,214.0
2406,2022-04-11T06:00,37.9,14.0,0.0,1.0,29.0,0.0,180.0
2407,2022-04-11T07:00,38.3,14.0,0.0,2.0,64.0,1.5,135.0
2408,2022-04-11T08:00,39.0,12.0,0.0,2.0,55.0,2.6,146.0
2409,2022-04-11T09:00,39.3,12.0,0.0,2.0,67.0,4.6,135.0
2410,2022-04-11T10:00,39.1,11.0,0.0,2.0,69.0,4.8,132.0
2411,2022-04-11T11:00,38.6,12.0,0.0,2.0,79.0,5.6,140.0
2412,2022-04-11T12:00,37.5,13.0,0.0,3.0,86.0,6.0,155.0
2413,2022-04-11T13:00,35.7,14.0,0.0,2.0,62.0,5.8,180.0
2414,2022-04-11T14:00,34.0,17.0,0.0,1.0,32.0,5.7,198.0
2415,2022-04-11T15:00,32.4,19.0,0.0,0.0,8.0,7.5,215.0
2416,2022-04-11T16:00,31.0,22.0,0.0,0.0,15.0,7.4,231.0
2417,2022-04-11T17:00,29.8,24.0,0.0,1.0,21.0,8.6,237.0
2418,2022-04-11T18:00,28.6,28.0,0.0,1.0,32.0,9.3,234.0
2419,2022-04-11T19:00,28.3,30.0,0.0,1.0,36.0,8.2,221.0
2420,2022-04-11T20:00,27.2,32.0,0.0,1.0,36.0,7.8,214.0
2421,2022-04-11T21:00,26.6,34.0,0.0,1.0,44.0,6.6,193.0
2422,2022-04-11T22:00,26.0,35.0,0.0,1.0,34.0,5.9,166.0
2423,2022-04-11T23:00,25.2,35.0,0.0,1.0,34.0,6.0,155.0
2424,2022-04-12T00:00,24.8,36.0,0.0,1.0,33.0,6.0,155.0
2425,2022-04-12T01:00,24.9,46.0,0.0,1.0,38.0,4.7,157.0
2426,2022-04-12T02:00,27.9,37.0,0.0,1.0,36.0,2.9,173.0
2427,2022-04-12T03:00,31.6,26.0,0.0,1.0,45.0,3.3,186.0
2428,2022-04-12T04:00,33.7,22.0,0.0,1.0,46.0,4.2,149.0
2429,2022-04-12T05:00,35.4,19.0,0.0,1.0,43.0,3.2,117.0
2430,2022-04-12T06:00,36.7,17.0,0.0,1.0,41.0,1.8,53.0
2431,2022-04-12T07:00,38.1,15.0,0.0,2.0,62.0,2.0,315.0
2432,2022-04-12T08:00,38.4,14.0,0.0,2.0,74.0,3.6,276.0
2433,2022-04-12T09:00,38.4,14.0,0.0,2.0,78.0,5.8,263.0
2434,2022-04-12T10:00,37.9,14.0,0.0,2.0,77.0,6.2,260.0
2435,2022-04-12T11:00,37.3,15.0,0.0,2.0,75.0,9.1,263.0
2436,2022-04-12T12:00,36.3,17.0,0.0,3.0,80.0,9.4,263.0
2437,2022-04-12T13:00,34.8,19.0,0.0,3.0,80.0,8.4,263.0
2438,2022-04-12T14:00,33.5,22.0,0.0,2.0,78.0,5.8,263.0
2439,2022-04-12T15:00,32.2,26.0,0.0,2.0,58.0,4.0,260.0
2440,2022-04-12T16:00,31.0,30.0,0.0,1.0,34.0,3.9,248.0
2441,2022-04-12T17:00,29.5,33.0,0.0,1.0,37.0,3.4,252.0
2442,2022-04-12T18:00,28.2,36.0,0.0,1.0,32.0,5.3,242.0
2443,2022-04-12T19:00,30.3,32.0,0.0,1.0,32.0,7.1,246.0
2444,2022-04-12T20:00,28.5,37.0,0.0,1.0,29.0,7.3,250.0
2445,2022-04-12T21:00,27.3,41.0,0.0,1.0,29.0,6.6,229.0
2446,2022-04-12T22:00,26.4,43.0,0.0,1.0,33.0,5.6,195.0
2447,2022-04-12T23:00,25.5,45.0,0.0,1.0,28.0,5.8,180.0
2448,2022-04-13T00:00,24.9,46.0,0.0,1.0,26.0,5.5,169.0
2449,2022-04-13T01:00,24.7,54.0,0.0,0.0,14.0,4.7,171.0
2450,2022-04-13T02:00,28.1,40.0,0.0,0.0,9.0,5.5,191.0
2451,2022-04-13T03:00,32.0,27.0,0.0,0.0,10.0,6.3,193.0
2452,2022-04-13T04:00,34.3,22.0,0.0,0.0,10.0,6.0,163.0
2453,2022-04-13T05:00,36.1,19.0,0.0,0.0,20.0,5.1,141.0
2454,2022-04-13T06:00,36.9,18.0,0.0,1.0,26.0,4.9,144.0
2455,2022-04-13T07:00,37.1,17.0,0.0,1.0,30.0,5.4,160.0
2456,2022-04-13T08:00,37.7,16.0,0.0,1.0,29.0,6.2,170.0
2457,2022-04-13T09:00,37.4,16.0,0.0,1.0,29.0,6.9,174.0
2458,2022-04-13T10:00,37.4,16.0,0.0,1.0,32.0,6.8,183.0
2459,2022-04-13T11:00,36.8,17.0,0.0,1.0,32.0,9.0,180.0
2460,2022-04-13T12:00,36.0,17.0,0.0,1.0,24.0,9.0,143.0
2461,2022-04-13T13:00,34.9,19.0,0.0,1.0,27.0,5.4,132.0
2462,2022-04-13T14:00,33.4,21.0,0.0,1.0,29.0,6.6,135.0
2463,2022-04-13T15:00,32.1,23.0,0.0,1.0,27.0,5.2,164.0
2464,2022-04-13T16:00,30.3,26.0,0.0,1.0,37.0,6.6,202.0
2465,2022-04-13T17:00,29.0,29.0,0.0,1.0,41.0,7.7,217.0
2466,2022-04-13T18:00,28.4,31.0,0.0,1.0,36.0,7.9,219.0
2467,2022-04-13T19:00,28.4,33.0,0.0,1.0,40.0,7.7,221.0
2468,2022-04-13T20:00,28.4,34.0,0.0,1.0,39.0,7.6,225.0
2469,2022-04-13T21:00,27.8,36.0,0.0,1.0,23.0,7.7,217.0
2470,2022-04-13T22:00,27.9,36.0,0.0,1.0,30.0,9.3,208.0
2471,2022-04-13T23:00,27.3,36.0,0.0,2.0,50.0,9.7,195.0
2472,2022-04-14T00:00,26.9,37.0,0.0,1.0,48.0,8.8,189.0
2473,2022-04-14T01:00,26.4,39.0,0.0,1.0,39.0,7.6,180.0
2474,2022-04-14T02:00,28.5,34.0,0.0,1.0,41.0,7.0,168.0
2475,2022-04-14T03:00,31.5,23.0,0.0,1.0,47.0,8.7,156.0
2476,2022-04-14T04:00,34.1,15.0,0.0,2.0,59.0,9.6,146.0
2477,2022-04-14T05:00,35.9,12.0,0.0,2.0,61.0,10.5,158.0
2478,2022-04-14T06:00,37.2,11.0,0.0,2.0,62.0,10.5,174.0
2479,2022-04-14T07:00,36.8,14.0,0.0,2.0,54.0,10.9,188.0
2480,2022-04-14T08:00,37.6,14.0,0.0,1.0,45.0,12.6,193.0
2481,2022-04-14T09:00,37.7,14.0,0.0,1.0,30.0,13.6,192.0
2482,2022-04-14T10:00,37.3,14.0,0.0,1.0,27.0,12.6,178.0
2483,2022-04-14T11:00,36.9,14.0,0.0,1.0,46.0,13.4,174.0
2484,2022-04-14T12:00,36.1,14.0,0.0,1.0,35.0,12.7,173.0
2485,2022-04-14T13:00,34.4,16.0,0.0,0.0,17.0,8.7,175.0
2486,2022-04-14T14:00,32.7,18.0,0.0,0.0,12.0,8.4,173.0
2487,2022-04-14T15:00,31.3,20.0,0.0,0.0,10.0,8.2,165.0
2488,2022-04-14T16:00,29.5,24.0,0.0,0.0,8.0,7.8,158.0
2489,2022-04-14T17:00,27.7,28.0,0.0,0.0,8.0,7.6,155.0
2490,2022-04-14T18:00,26.4,31.0,0.0,0.0,7.0,8.1,159.0
2491,2022-04-14T19:00,25.5,28.0,0.0,0.0,9.0,8.0,162.0
2492,2022-04-14T20:00,24.8,29.0,0.0,0.0,20.0,7.8,158.0
2493,2022-04-14T21:00,24.4,29.0,0.0,1.0,26.0,8.4,155.0
2494,2022-04-14T22:00,24.2,28.0,0.0,1.0,22.0,10.0,142.0
2495,2022-04-14T23:00,23.9,28.0,0.0,1.0,23.0,10.7,135.0
2496,2022-04-15T00:00,23.6,27.0,0.0,0.0,2.0,10.7,132.0
2497,2022-04-15T01:00,23.5,31.0,0.0,0.0,4.0,11.3,127.0
2498,2022-04-15T02:00,26.6,30.0,0.0,0.0,4.0,10.0,128.0
2499,2022-04-15T03:00,31.4,16.0,0.0,0.0,5.0,9.9,134.0
2500,2022-04-15T04:00,34.0,14.0,0.0,0.0,9.0,10.3,144.0
2501,2022-04-15T05:00,35.8,12.0,0.0,0.0,17.0,10.6,162.0
2502,2022-04-15T06:00,37.2,11.0,0.0,1.0,24.0,12.3,183.0
2503,2022-04-15T07:00,37.9,10.0,0.0,1.0,29.0,14.7,191.0
2504,2022-04-15T08:00,38.1,10.0,0.0,1.0,29.0,16.5,191.0
2505,2022-04-15T09:00,38.0,10.0,0.0,1.0,29.0,17.5,188.0
2506,2022-04-15T10:00,37.6,10.0,0.0,1.0,28.0,16.6,180.0
2507,2022-04-15T11:00,36.8,10.0,0.0,1.0,25.0,16.2,177.0
2508,2022-04-15T12:00,35.9,11.0,0.0,1.0,22.0,14.2,171.0
2509,2022-04-15T13:00,34.0,12.0,0.0,0.0,15.0,9.2,159.0
2510,2022-04-15T14:00,32.0,13.0,0.0,0.0,12.0,8.7,150.0
2511,2022-04-15T15:00,30.5,14.0,0.0,0.0,8.0,8.3,146.0
2512,2022-04-15T16:00,29.3,15.0,0.0,0.0,3.0,8.1,148.0
2513,2022-04-15T17:00,28.2,16.0,0.0,0.0,2.0,8.2,151.0
2514,2022-04-15T18:00,27.2,17.0,0.0,0.0,1.0,8.5,152.0
2515,2022-04-15T19:00,26.8,17.0,0.0,0.0,1.0,8.7,156.0
2516,2022-04-15T20:00,26.4,18.0,0.0,0.0,1.0,10.6,156.0
2517,2022-04-15T21:00,26.3,19.0,0.0,0.0,0.0,12.9,157.0
2518,2022-04-15T22:00,26.0,20.0,0.0,0.0,0.0,15.8,150.0
2519,2022-04-15T23:00,25.7,22.0,0.0,0.0,1.0,16.1,141.0
2520,2022-04-16T00:00,25.5,23.0,0.0,0.0,0.0,16.3,133.0
2521,2022-04-16T01:00,25.7,24.0,0.0,0.0,0.0,15.3,124.0
2522,2022-04-16T02:00,28.2,22.0,0.0,0.0,0.0,15.2,121.0
2523,2022-04-16T03:00,31.8,18.0,0.0,0.0,0.0,15.8,125.0
2524,2022-04-16T04:00,34.2,15.0,0.0,0.0,0.0,15.6,128.0
2525,2022-04-16T05:00,35.8,14.0,0.0,0.0,0.0,13.8,139.0
2526,2022-04-16T06:00,36.9,12.0,0.0,0.0,0.0,12.4,158.0
2527,2022-04-16T07:00,37.7,10.0,0.0,0.0,0.0,13.8,174.0
2528,2022-04-16T08:00,38.1,9.0,0.0,0.0,0.0,15.1,179.0
2529,2022-04-16T09:00,38.1,9.0,0.0,0.0,0.0,16.2,177.0
2530,2022-04-16T10:00,37.7,9.0,0.0,0.0,0.0,16.5,170.0
2531,2022-04-16T11:00,37.0,9.0,0.0,0.0,1.0,16.0,166.0
2532,2022-04-16T12:00,35.9,10.0,0.0,0.0,1.0,15.4,159.0
2533,2022-04-16T13:00,34.0,12.0,0.0,0.0,0.0,10.5,149.0
2534,2022-04-16T14:00,32.1,14.0,0.0,0.0,1.0,10.0,142.0
2535,2022-04-16T15:00,30.7,15.0,0.0,0.0,1.0,9.7,141.0
2536,2022-04-16T16:00,29.3,18.0,0.0,0.0,1.0,8.4,137.0
2537,2022-04-16T17:00,27.8,20.0,0.0,0.0,1.0,8.9,140.0
2538,2022-04-16T18:00,26.6,22.0,0.0,0.0,1.0,7.7,143.0
2539,2022-04-16T19:00,26.1,22.0,0.0,0.0,0.0,8.2,151.0
2540,2022-04-16T20:00,25.8,22.0,0.0,0.0,0.0,8.7,156.0
2541,2022-04-16T21:00,25.7,22.0,0.0,0.0,1.0,10.0,159.0
2542,2022-04-16T22:00,25.7,21.0,0.0,0.0,1.0,12.9,162.0
2543,2022-04-16T23:00,25.5,23.0,0.0,0.0,1.0,13.7,157.0
2544,2022-04-17T00:00,25.0,24.0,0.0,0.0,1.0,13.4,153.0
